Name,URL,Text
Housing Bank Named 'Top Employer Jordan 2024' for Second Consecutive Year - Housing Bank,https://hbtf.com/en/news/top-employer-jordan-2024,"housing bank named 'top employer jordan 2024' for second consecutive year - housing bank thursday 29 february 2024 housing bank named 'top employer jordan 2024' for second consecutive year housing bank has received the ""top employer jordan 2024"" certificate from the top employers institute. this award recognizes organizations that excel in providing top-tier working conditions for their employees, ensuring high standards of quality and excellence in a professional, supportive, and enabling environment. during a recent ceremony held in dubai, united arab emirates, the bank was presented with the certificate for the second consecutive year. suzan al shanti, vp–head of human resources, received the certificate on behalf of the bank. through this recognition, housing bank continues to uphold its leadership position among institutions in the banking and financial sector, while maintaining a steadfast commitment to excellence within its internal work environment. the bank strives to attract and retain talented individuals to its team of over 3,000 employees. to achieve this, the bank implements training and motivation practices that align with its operational strategy. this approach supports innovation, integration, diversity, and inclusion within the organization. commenting on the occasion, al shanti expressed her pride in housing bank receiving the top employer certificate for the second year in a row. she highlighted that this achievement is a testament to the strategic initiatives and programs implemented to provide the best experience for its human resources, aiming to develop competent leaders to elevate performance and achieve excellence sustainably, maintaining its leadership position across all levels. housing bank earned the top employer certificate after meeting all the necessary requirements based on the results of a comprehensive evaluation. the evaluation considered all tangible aspects and factors of the work environment, with a specific focus on those related to human resources. the top employers institute is an internationally accredited institution, founded in the netherlands in 1991, with a reputation for evaluating work environments and hr best practices."
Housing Bank Honors its Employees Who Volunteered at the Bank's Corporate Social Responsibility Initiatives - Housing Bank,https://hbtf.com/en/news/honors-volunteer-employees,"housing bank honors its employees who volunteered at the bank's corporate social responsibility initiatives - housing bank tuesday 27 february 2024 housing bank honors its employees who volunteered at the bank's corporate social responsibility initiatives vasken ajemian, the chief banking officer of housing bank, recently honored the employees who volunteered as part of the bank's corporate social responsibility (csr) program, ""imkan by iskan."" this appreciation ceremony comes in recognition of their exceptional dedication and instrumental role in making the bank’s voluntary initiatives and activities a success in 2023. attended by housing bank's executive management members, the ceremony witnessed ajemian distributing trophies to the devoted employees who truly symbolized the bank's pioneering role within the community. their relentless efforts have contributed significantly towards fostering cooperation and teamwork. housing bank employees have made significant contributions to various voluntary initiatives, including organizing ramadan iftars for orphans and the elderly at darat samir shamma, distributing food parcels, and providing ramadan iftar meals in collaboration with tkiyet um ali. additionally, they have actively participated in environmental and health campaigns by planting trees in the northern jordan valley in support of the arab group for the protection of nature and participated in blood donation campaigns. imkan by iskan, the bank's csr program, has empowered employees with abundant opportunities to engage with the community and showcase their support. the bank appreciates the invaluable contributions made by these employees, recognizing them as ambassadors of the bank across fields such as local and humanitarian development and community engagement. the program encompasses a meticulously curated selection of initiatives and activities, all designed to create a profound and positive impact, building on the strategic partnerships of the bank with key ngos and social institutions. the imkan by iskan program primarily focuses on four essential pillars: community empowerment, health, education, and the environment. in its commitment to foster innovation, inclusion, sustainability, and development, this -program builds upon the bank's rich legacy spanning over five decades."
"Housing Bank Supports the National Football Team “Al-Nashama” With JOD 150,000 - Housing Bank",https://hbtf.com/en/news/support-alnashama,"housing bank supports the national football team “al-nashama” with jod 150,000 - housing bank wednesday 7 february 2024 housing bank supports the national football team “al-nashama” with jod 150,000 housing bank has announced that it will provide jod150,000 to the national football team ""al-nashama"" following their qualification for the final match of the 2023 afc asian cup, which is being held in the state of qatar. this achievement marks a historic milestone for jordanian football. this step stems from the housing bank’s active role in jordanian society, as it aims to be the bank for all jordanians and to promote social responsibility initiatives. by supporting youth and national institutions, the bank is committed to consolidating these frameworks. ammar safadi, ceo of housing bank, highlighted that the bank's support for the national football team is an expression of pride in the country's achievements and a reflection of the joy felt by all jordanians following this historic qualification. it also aims to assist the efforts of the jordan football association in providing additional support and assistance to the national team. it also appreciates their achievements and seeks to positively impact their morale by uniting the jordanian family to elevate the reputation of jordan. housing bank extends its congratulations to the players of the national football team for their distinguished achievement. it hopes that the team will emerge victorious in the final match of the tournament, securing the title for the first time in its football history. this would be a remarkable addition to its record of national achievements."
"King Hussein Cancer Foundation Honors Housing Bank for its Exclusive Sponsorship of the "" SIWAR Volunteer Program"" - Housing Bank",https://hbtf.com/en/news/sponsorship-siwar-volunteer,"king hussein cancer foundation honors housing bank for its exclusive sponsorship of the "" siwar volunteer program"" - housing bank thursday 1 february 2024 king hussein cancer foundation honors housing bank for its exclusive sponsorship of the "" siwar volunteer program"" the king hussein cancer foundation (khcf) honored housing bank for its exclusive sponsorship of the siwar volunteer program. the program includes a group of young volunteers who have provided support to the various programs and campaigns of the foundation, as well as to khcc patients the director general and ceo of the king hussein cancer foundation, nisreen qatamish, and ghadeer barrishi, vice president—director of marketing and corporate communications at housing bank, presented an honorary trophy to acknowledge the bank's exclusive sponsorship of the program. qatamish praised the long-standing strategic partnership between the bank and the foundation, emphasizing the bank's significant role in supporting young people and fostering a culture of community solidarity in the fight against cancer. barrishi emphasized the bank's commitment to maintaining a supportive role in the king hussein cancer foundation through a genuine and sustainable partnership. this aligns with the bank's strategy for social responsibility and its dedication to supporting national institutions with humanitarian objectives. at the conclusion of the ceremony, certificates of appreciation were distributed to the volunteers. this was done to express gratitude for their valuable time and efforts in performing numerous tasks during awareness campaigns, collecting donations, assisting patients and their families within the center, and providing logistical support for all activities organized by the khcf. housing bank's exclusive sponsorship of the siwar volunteer program stems from the bank's strong belief in the significance of volunteerism as a crucial pillar in fostering social cohesion and building strong societies. it is an integral part of the bank's social responsibility strategy. housing bank is a strategic partner of the king hussein cancer foundation, providing support for various programs within the partnership from 2023 to 2025. one of the most notable programs it supports is the annual charity ceremony, where the proceeds go towards supporting the foundation's initiatives for treating cancer patients. housing bank also supports the mobile clinic program for early detection of breast cancer. this program involves a fully equipped mobile clinic that aims to reach remote areas and raise awareness about the importance of early detection. the clinic also conducts clinical examinations and distributes mammogram examination vouchers to women. in addition to the siwar volunteer program, which offers individuals the opportunity to volunteer their time and effort to support the fight against cancer, there is also a university scholarship program for students with cancer. through this program, the bank covers the costs of all university years for a number of patients. this partnership between the two parties reflects the bank's commitment to establishing a genuine and sustainable partnership. the bank aims to integrate its societal role with that of the king hussein cancer foundation, working together to achieve humanitarian and development goals."
"Housing Bank Group’s Net Profit for 2023 Increased by 6.3%, Recommending a Cash Dividend of 25% of the Share Nominal Value - Housing Bank",https://hbtf.com/en/news/net-profit-for-2023,"housing bank group’s net profit for 2023 increased by 6.3%, recommending a cash dividend of 25% of the share nominal value - housing bank monday 29 january 2024 housing bank group’s net profit for 2023 increased by 6.3%, recommending a cash dividend of 25% of the share nominal value housing bank for trade and finance (hbtf) group announced the results of its consolidated financial statements for the fiscal year ended on december 31, 2023. the results revealed that the group’s net profits, after provisions and taxes, amounted to jd140.8 million for the year 2023, compared to jd132.4 million achieved in 2022, reflecting a growth of 6.3%. this profit is considered the highest achieved in the bank history. h.e. abdel elah al-khatib, chairman of the board of directors, expressed his satisfaction with the financial results for 2023. these results demonstrate that the group has continued to achieve sustainable growth in profits, aligning with the group's comprehensive and flexible strategic approach. this approach is rooted in the bank’s focus on sustainability and digital transformation, which are in line with the evolving requirements and needs of the bank’s clients. al-khatib explained that these results were achieved due to the combined capabilities and strengths represented by sustainable investment resources, efficient operational processes, effective utilization and direction of available resources within the various operational sectors, and the high quality of the credit portfolios. al-khatib assured that despite the local and external challenges, as well as the international and regional repercussions, the group has successfully maintained a strong and solid financial position. in addition, the israeli aggression on gaza has had a detrimental impact on vital economic sectors like services, tourism, and transportation. in light of the results achieved for the year 2023, the board of directors in its meeting held on 25/1/2024 approved the financial results of the year 2023, and recommended to the general assembly a cash dividend of 25% of the share nominal value for the year 2023. the financial results for the year 2023 and the dividend distribution proposal are subject to the approval of the central bank of jordan. from his side, ammar al-safadi, the chief executive officer of hbtf group, confirmed that the group's growth encompassed various financial indicators. these rates reflect the efficiency in managing assets and liabilities, with the support of all operational sectors. al-safadi indicated that the bank was able during the year 2023 to achieve sustainable growth on the return on assets and shareholders’ equity to reach 1.64% and 10.9% respectively by the end of 2023, which reflect the well managed assets and liabilities and the bank strong financial position. al-safadi stated that the total income from core banking operations increased by 15.9%, reaching jd438.0 million, compared to the jd378.0 million reported in 2022. meanwhile, operating profits rose by 18.9% over the previous year, reaching a total of jd253.1 million. these results were achieved as a result of the group's continuous efforts to increase total income, diversify income sources, and enhance operational efficiency. al-safadi indicated that in 2023, the group booked over jod35 million as expected credit losses. this allocation was made in line with its conservative policy against any potential challenges or circumstances. this will enhance the coverage ratio of non-performing loans as well as the coverage ratio of performing loans classified under stage 2. al-safadi stated that the group was able to increase its net credit facilities at the end of 2023 by 4.8% to reach jd4.5 billion, as well as increasing customer deposits by 6.2% to reach jd5.7 billion. in addition, the bank maintained its strong capital base, as the total equity amounted to jd1.3 billion, while the capital adequacy ratio reached 18. % at the end of 2023, which is well above the minimum regulatory requirements of the central bank of jordan and the basel committee. al-safadi continued to state that the bank continuously strengthens its client base by enhancing competitiveness through various projects, including digital initiatives and technical infrastructure improvements. these projects aim to provide a broader range of products and services that align with client requirements and lifestyles. the bank has also focused on improving the efficiency and enriching the functionality of these channels. in parallel with these efforts and results, the group has strengthened its business and community activities. it has implemented various corporate social responsibility initiatives and programs covering multiple sectors aligned with national priorities. al-safadi concluded by affirming his confidence in the bank's ability to continue achieving further growth and improvements in the future and to provide the latest electronic and digital applications which are on par with the best global banking practices"
Housing Bank Pledges Its Support of JOD1.3 Million for Donation Initiatives Aimed at Assisting the People of Gaza - Housing Bank,https://hbtf.com/en/news/donation-initiatives-gaza,"housing bank pledges its support of jod1.3 million for donation initiatives aimed at assisting the people of gaza - housing bank sunday 31 december 2023 housing bank pledges its support of jod1.3 million for donation initiatives aimed at assisting the people of gaza to fulfill its national and humanitarian duty, housing bank has announced an additional donation of jod300,000 to support several fundraising campaigns for the people of gaza. these campaigns are being implemented by esteemed national institutions such as the king hussein cancer foundation (khcf), tkiyet um ali (tua), and the jordan hashemite charity organization (jhco). this contribution follows the bank's recent donation of one million jod to jhco, specifically to purchase medicine for palestinian hospitals. in belief of housing bank in the objectives of the fundraising campaigns organized by its strategic partners to support the people of gaza in the current circumstances, the bank has provided its support to the following: khcf's “save cancer patients in gaza” campaign, aimed at supporting cancer patients from gaza for treatment at khcf and providing medicines to hospitals with an amount of 100,000 jod. tua’s “gaza campaign,” aimed at providing emergency food packages for affected families with an amount of 100,000 jod. jhco's “for gaza” campaign, aimed at providing material, food, and medical aid to affected families in gaza, with a total allocation of 100,000 jod for this purpose. the donations represent the bank's commitment to its social responsibility and role as an integral part of jordanian society. it seeks to support national institutions in shouldering the growing burdens they face. as a strategic and significant partner of these institutions, the bank provides annual support to khcf through various programs. the most notable programs include the mobile breast cancer clinic program, the siwar program, and the university scholarship program for cancer patients. in addition, the bank supports tkiyet um ali 's programs, which include the distribution of food parcels to modest families, providing meals for fasting individuals during the holy month of ramadan, and the establishment of mawae’d al rahman. the bank also consistently supports jhco and its programs, which aim to reduce financial burdens on needy families and improve their lives."
Housing Bank Named the Champion of the Second Football Tournament for Banks 2023 - Housing Bank,https://hbtf.com/en/news/champion-second-football,"housing bank named the champion of the second football tournament for banks 2023 - housing bank wednesday 20 december 2023 housing bank named the champion of the second football tournament for banks 2023 housing bank team has won the second football tournament for banks 2023, organized by the central bank of jordan. they emerged victorious in the final match, defeating the bank of jordan team with a score of 4-3. the bank's team was honored by his excellency dr. adel al-sharkas, governor of the central bank, in the presence of managerial representatives from both banks. apart from winning the championship, housing bank also received the best goalkeeper award in the tournament the conclusion of the championship marked the successful end of an event launched by the central bank of jordan and organized by the social committee of the central bank of jordan. the tournament received positive feedback from the participating teams. the second edition, which began in september, saw the participation of 19 teams from various banks operating in jordan"
"Housing Bank Signs $15 Million Credit Agreement through EBRD, EU and Green Climate Fund - Housing Bank",https://hbtf.com/en/news/signs-credit-agreement,"housing bank signs $15 million credit agreement through ebrd, eu and green climate fund - housing bank monday 18 december 2023 housing bank signs $15 million credit agreement through ebrd, eu and green climate fund the agreement with the european bank for reconstruction and development (ebrd) aims to develop a comprehensive strategy that addresses climate change, environmental and social aspects, as well as governance. this strategy will contribute to the sustainability goals of all the bank's operations and activities, aligning with the central bank of jordan's recently issued strategy on green financing. the agreement includes providing a loan of 15 million us dollars to housing bank in cooperation with the european union (eu) and the green climate fund (gcf) to be utilized to finance green projects. in alignment with global trends and the central bank of jordan directives regarding environmental, social, and governance (esg) risk management, housing bank has recently signed a $15 million loan agreement with ebrd, the eu, and the gcf. this agreement aims to assist the bank in developing a comprehensive strategy for esg risk management that adheres to international best practices. additionally, it will enable the bank to evaluate the viability of various green financing projects available to its clients, positioning housing bank as a leading institution in the jordanian banking sector in this field. the agreement was signed by ammar al safadi, the ceo of housing bank, gretchen biery, the director of the eastern mediterranean region of ebrd, and in the presence of pierre-christophe chatzisavas, the ambassador of the european union to jordan. the agreement will empower housing bank to offer green financing to jordan's smes. this will support the msmes to investment in projects focused on environmental sustainability, aiming to mitigate the impact of climate change. additionally, the agreement will enable the bank to develop new products that align with its strategic objectives towards a sustainable future. in response to this agreement, ammar al-safadi, ceo of the housing bank, commented: “in line with the housing bank’s positive role towards stimulating economic growth, the bank continues to expand its network of internal and external partnerships and is pleased to announce its partnership with the ebrd to support green investment in jordan. we are the first bank in jordan to sign off with the ebrd to launch a comprehensive and integrated strategy aimed at developing the bank’s governance, environmental and social responsibility policies, in a manner that contributes to encouraging smes to invest in projects that support the environment, and in line with our strategic objectives to adopt the best international practices and standards in this regard.” on her side, biery commented, ""the european bank for reconstruction and development is pleased to sign this financing agreement with housing bank. this partnership aims to give customers access to environmentally friendly technologies and services. we are proud of our ongoing collaboration with the european union and the green climate fund through the green finance program. this initiative is expected to reduce approximately 11,000 tons of annual carbon dioxide emissions in jordan over the next fifteen years. we are committed to achieving an even greater impact through our program. we aim to build an economy in jordan that relies more on environmentally friendly projects and promotes sustainability concepts in collaboration with the private sector in jordan. according to comments from chatzisavas, the european union ambassador in jordan, “the european union is pleased with the positive direction taken by commercial banks, like housing bank, in their support for development partnerships, addressing climate change, and embracing advanced technologies and digital transformation. the private commercial sector, particularly smes, plays a crucial role in the collective efforts to achieve the objectives of the paris agreement.”"
Housing Bank Serves as the Gold Sponsor of the Globalization Toward Quality and Patient Safety Conference - Housing Bank,https://hbtf.com/en/news/quality-in-healthcare-conference-and-exhibition,"housing bank serves as the gold sponsor of the globalization toward quality and patient safety conference - housing bank sunday 19 november 2023 housing bank serves as the gold sponsor of the globalization toward quality and patient safety conference housing bank provided its golden sponsorship for the quality in healthcare conference and exhibition. this event, organized by the health care accreditation council under the title: “globalization toward quality and patient safety - a future perspective”, took place from november 13 to 15, 2023 at the kempinski hotel amman. the primary objective of the conference was to educate the healthcare community. this included students in medical, health, administrative, and related technical majors.. the conference covered an extensive array of topics that specifically tackled issues pertaining to quality enhancement and ensuring patient safety. through this sponsorship, housing bank contributes to enabling the health care accreditation council to achieve its objectives. these objectives include leading the implementation of comprehensive improvements in quality and safety in the healthcare environment while adhering to sustainable practices and international standards. this aligns with the bank's strategic directions for social responsibility in supporting the health sector and its systems to be comprehensive, effective, and integrated. the conference also featured workshops and sessions that addressed various issues related to healthcare development. these discussions highlighted the best international innovations in the field and explored how they can be leveraged to enhance the quality of healthcare services. the event also fostered the sharing of expertise and experiences, encouraged the exchange of views, and facilitated discussions on the integration of quality and financing for the benefit of citizens. the conference concluded with the announcement of the tenth edition of the national goals for quality and safety of healthcare initiative."
Net Profit of The Housing Bank Group Increased to Reach JD113.3 Million during the First Nine Months of 2023 - Housing Bank,https://hbtf.com/en/news/net-profit-increased-2023,"net profit of the housing bank group increased to reach jd113.3 million during the first nine months of 2023 - housing bank monday 30 october 2023 net profit of the housing bank group increased to reach jd113.3 million during the first nine months of 2023 housing bank for trade and finance (hbtf) group announced its financial results for the first nine months of 2023, reporting net profits of jd113.3 million, an increase of 16.2% compared to the same period last year commenting on these results, abdel elah al-khatib, chairman of the board of directors, expressed his satisfaction, indicating that the group’s performance reflects its ability to maintain sustainable growth across all operational sectors. the group’s strategic vision has resulted in a comprehensive, flexible, and contemporary approach that is followed across all facets of its operations. al-khatib indicated that the group has continued to adopt the measured and conservative approach in managing different risks, in order to protect the bank and strengthen its financial position, while taking into consideration the current economic circumstances and challenges. hbtf group’s chief executive officer, ammar al-safadi, indicated that the growth recorded during the first nine months of this year, across its various financial indicators, was supported by all operational sectors in the group al-safadi added that the total income from core banking operations increased to reach jd336.2 million during the first nine months of 2023, compared to jd282.9 million reported during the same period last year. operational profits also saw an increase compared to the same period last year, reaching jd203.5 million, as a result of the group’s concerted efforts to increase total income, diversify its sources, improve its operational efficiency and cost control measures al-safadi also indicated that the bank continued to implement its conservative approach during the first nine months of 2023, by booking additional jd30.5 million credit loss provisions for any potential credit losses, leading to an increase in the coverage ratio of performing loans classified under stage 2 to continue in exceeding the level of 40% of total loan exposure by the end of the first nine months of 2023. al-safadi also mentioned that the group was able to increase net credit facilities by 5.5%, reaching jd4.5 billion as at the end of the first nine months of 2023, and recorded a marked increase in total customer deposits by 6.4% to reach jd5.7 billion. the bank has also maintained a strong capital base, with a total equity of jd1.3 billion and a capital adequacy ratio of 18.7% as at the end of september 30, 2023, which is well above the requirements of the central bank of jordan and basel committee"
Housing Bank Renews its Strategic Partnership with Elia Nuqul Foundation - Housing Bank,https://hbtf.com/en/news/renews-partnership-elia-nuqul,"housing bank renews its strategic partnership with elia nuqul foundation - housing bank monday 16 october 2023 housing bank renews its strategic partnership with elia nuqul foundation housing bank and the elia nuqul foundation have recently renewed their strategic partnership agreement, originally dating back to 2016. through this partnership, the bank aims to support the foundation in achieving its goals and mission by providing university scholarships to students who have secured seats in public universities based on standardized criteria and specific requirements set by the foundation. under the renewed partnership, which will continue until 2026, housing bank will offer two fully covered university scholarships to two students benefiting from the foundation's services. these scholarships will cover all tuition fees, transportation costs, training programs, and administrative expenses over a period of four years. in addition, it provides students with the opportunity to obtain practical training in the bank's various departments during their university enrollment, which will enrich their educational and practical experience. through this initiative, housing bank expresses its continuous commitment to expanding educational inclusion and enhancing equal opportunities. this is in line with its belief in the importance of investing in jordanian youth as part of its corporate social responsibility strategy. this partnership also embodies the sustainability principle embraced by the bank, as the bank had previously covered the costs of scholarships for several students in collaboration with the elia foundation since 2016. the elia nuqul foundation covers tuition fees and transportation costs for grant beneficiaries as part of its mission to develop young people by providing them with opportunities to pursue higher academic studies in universities, community colleges, or vocational education. additionally, the foundation organizes training programs to develop students' personal, scientific, linguistic, and technical skills, preparing them for the job market."
Housing Bank Continues to Support Himmetna by Rehabilitating Ghor Al Mazraa Comprehensive Health Center - Housing Bank,https://hbtf.com/en/news/support-himmetna,"housing bank continues to support himmetna by rehabilitating ghor al mazraa comprehensive health center - housing bank tuesday 10 october 2023 housing bank continues to support himmetna by rehabilitating ghor al mazraa comprehensive health center housing bank has announced its ongoing support for himmetna, extending its support to the organization's new project to rehabilitate and develop the ghor al mazraa comprehensive health center. this support will enable the center to provide optimal and integrated healthcare services to approximately 25,000 citizens in the southern jordan valley / karak region, as well as to workers in factories operating in the nearby areas along the international road towards aqaba. it is set to reflect on the surrounding communities' healthcare levels positively. this step is part of the strategic partnership between the two parties since 2020. housing bank has previously provided support for the rehabilitation and development of the princess basma health center in ras al ain. additionally, they have contributed to fully equipping an intermediate care room for patients undergoing treatment in the oncology department at al basheer hospital. with the new support, the bank provides the necessary funding for rehabilitation operations. this includes infrastructure development and expansion, the addition of more departments, specialty clinics, and on-call rooms for medical staff at the center. the construction and preparation, including the use of mechanical systems, are all consistent with environmentally friendly practices. they are also appropriate and sensitive to the climatic and geographical nature of the region. additionally, the facilities are equipped with various supplies, including medical supplies. the bank's sustainable support for himmetna's projects reflects its commitment to the health sector, which holds a significant share of its corporate social responsibility (csr). this commitment is particularly evident as the bank recognizes the role of the private sector in achieving the objectives of the national development strategy, which focuses on public health for all groups and segments. with this support, housing bank is able to make more effective and targeted contributions, adding to its previous csr track record and creating a positive difference in the lives of individuals and various sectors. this aids in the advancement of social and economic development."
Housing bank concludes its annual blood donation campaign in collaboration with the national blood bank - Housing Bank,https://hbtf.com/en/news/blood-donation-campaign,"housing bank concludes its annual blood donation campaign in collaboration with the national blood bank - housing bank thursday 28 september 2023 housing bank concludes its annual blood donation campaign in collaboration with the national blood bank in line with its social responsibility strategy and its humanitarian duty towards society, housing bank organized a blood donation campaign on sunday, september 17, 2023. the campaign took place at its headquarters in shmeisani, in cooperation with the directorate of blood bank and under the supervision of a specialized staff. the campaign received a wide participation from the bank's employees across various job levels, all of whom met the required health conditions for donation. this periodic campaign aligns with housing bank's humanitarian mission and community strategy. the campaign aims to provide support to those who need it the most, particularly individuals who are sick and less fortunate. and to continue its efforts to establish a culture of volunteerism and enhance the values of humanitarian assistance among its employees. through this campaign, the bank and its employees serve as role models for social solidarity and voluntary humanitarian work. they view this as a national duty that is incumbent upon everyone. in addition to their work in spreading community awareness about the culture of blood donation and its importance in preserving the overall physical and moral health of both donors and recipients, they also support national health systems by enhancing their ability to meet the increasing demand for blood, ensuring safe blood stocks, and ultimately saving lives."
"Honoring Housing Bank, the main supporter of the Dar Ne’ma project / Jerash Governorate - Housing Bank",https://hbtf.com/en/news/supporter-darnema-project,"honoring housing bank, the main supporter of the dar ne’ma project / jerash governorate - housing bank tuesday 26 september 2023 honoring housing bank, the main supporter of the dar ne’ma project / jerash governorate during the opening of the dar ne'meh branch in the village of souf, jerash governorate, hrh princess rajwa bint ali honored housing bank on behalf of hrh princess taghrid mohammed. housing bank was recognized as a key supporter of the princess taghrid institute for development and training (pti), representing the banking sector for the project. the recognition was given in the presence of wafa bani mustafa, the minister of social development, along with representatives from international organizations, local and governmental development sectors, and participants from housing bank. through its partnership with pti, housing bank is able to expand its donation efforts to cover larger geographical areas within a systematic framework. this collaboration brings together national institutions from various sectors and promotes the principle of training for employment. the support provided by the bank to establish the project in the village of souf/jerash reflects its commitment to breaking down the obstacles faced by the women of souf and neighboring villages. through this support, the bank aims to provide women with professional and productive skills in various fields. this will open new horizons for them, their families, and their community by promoting service development and productive projects that generate income. these initiatives are capable of sustainability, development, and creating more training and job opportunities. the women of the dar ne'meh project in jerash have undergone comprehensive training in barista services, customer services, food processing, and cooking. their training adheres to international safety and hygiene standards. in addition to training in various crafts such as crochet, embroidery, and sewing, the institution also focuses on developing products that are marketed locally and internationally. these products are also showcased in the project's tourism exhibition, which attracts visitors from jordan and beyond. and are available in the traditional café and restaurant, catering to both domestic and international tourists. housing bank has partnered with pti to provide exclusive support for the creation of the center for the development of the wool craft and food processing center for women in the safawi area of mafraq. the bank is committed to empowering more women in the kingdom's governorates through ongoing support for the dar ne'meh project. this year, the bank is contributing to the establishment of a new dar ne'meh branch in aqaba."
Housing Bank Holds a Workshop for Industrial Clients in Collaboration with the Jordan Loan Guarantee Corporation - Housing Bank,https://hbtf.com/en/news/holds-workshop-industrial-clients,"housing bank holds a workshop for industrial clients in collaboration with the jordan loan guarantee corporation - housing bank sunday 24 september 2023 housing bank holds a workshop for industrial clients in collaboration with the jordan loan guarantee corporation housing bank recently hosted a workshop at its headquarters in cooperation with the jordan loan guarantee corporation (jlgc). the workshop was attended by a group of its clients from the industrial sector, as well as representatives from various jordanian industrial companies. the workshop aimed to raise awareness among industrial clients in the exporting sector about the bank's key financial, financing, investing, banking facilities, and business tools. these offerings are specifically designed to cater to the needs of the industrial sector and its institutions of all sizes. in addition to introducing them to export credit guarantee programs that guarantee loans and aligning them with the needs of their institutions, it ensures the enhancement of their competitiveness, growth, sustainability, and expansion. this will enable them to successfully enter new external markets, thereby continuing to participate in economic and social development. commenting on this occasion, the chief business officer of housing bank, vasken ajemyan, said, ""the workshop aims to ensure that we maintain our leadership role in supporting the industrial sector. this includes addressing the challenges it faces and providing tools that enhance its capacity. we acknowledge the significance of the industrial sector as a vital component of the economy in meeting the demands of both local and foreign markets for jordanian products. this involves ensuring a steady supply of domestic goods, maintaining a favorable balance of payments through exports, attracting foreign currencies and investments, stimulating various economic sectors, and generating employment opportunities."" for his part, the director general of the jordan loan guarantee corporation, dr. mohammed al ja’fari, confirmed that the joint workshop with housing bank represents a serious effort to enhance opportunities for industrial companies. the focus will be on providing smes with appropriate credit options, along with concessional guarantees. this is done to enhance efficiency and provide a comprehensive introduction to many of the company's programs. one of the most prominent programs is the export credit insurance program, which offers significant support. it provides 75% support for smes and 50% support for large companies. the workshop was organized as part of the ongoing partnership between housing bank and the jlgc, which began in 2022. the aim of this partnership is to stimulate lending and provide financing solutions for companies, including industrial ones, on concessional terms. this includes offering loans of up to jod200 thousand with reduced interest rates for a duration of up to 24 months, to finance its purchases. additionally, the bank covers the guarantee of the risks associated with these loans through the ""fast track"" program, which is in the field of financing with the lowest standard time."
News - Housing Bank,https://hbtf.com/en/news?page=11,"tuesday 1 november 2022 housing bank wins gtubia eleventh 6x6 soccer tournament 2022 housing bank achieved the winning title of the eleventh annual general trade union of the banks thursday 27 october 2022 net profit of the housing bank group increased by 22.1% tuesday 25 october 2022 housing bank issues fifth sustainability report ""empowering tomorrow” tuesday 11 october 2022 princess ghida talal honors housing bank for sponsoring king hussein cancer foundation journalist award chairperson of the king hussein cancer foundation and center, hrh princess ghida talal, honors housing bank monday 3 october 2022 the housing bank introduces new features on its business loans at competitive interest rates and financing up to jod 100,000 housing bank introduced new features on its business loans aimed at financing the various needs of the trade and business industry monday 26 september 2022 housing bank gold sponsor of ‘the health sector within the economic modernization vision’ conference housing bank has provided its gold sponsorship for ‘the health sector monday 15 august 2022 housing bank and specialized leasing company participate in the jordan gate exhibition 2022 monday 8 august 2022 housing bank launches new always on feature on iskan mobile housing bank recently launched a new digital feature, always on, for iskan mobile, the first of its kind in the jordanian banking industry. this... monday 1 august 2022 net profit of the housing bank group increased by 21.2% to reach jd63.8 million for the first half of 2022 sunday 31 july 2022 housing bank recognized for its exclusive sponsorship of mu’tah university prize for leadership and innovation at a special ceremony which was held in the deanship of student affairs theatre at the university. thursday 28 july 2022 housing bank launches back to school campaign for visa credit card holders the campaign will run until 9/18/2022 monday 25 july 2022 housing bank sponsors jerash festival for culture and arts 2022 which will be held from 28/7 to 6/8/2022 in the ancient city of jerash sunday 17 july 2022 housing bank organizes a blood donation campaign for its employees in cooperation with the blood bank thursday 14 july 2022 on the occasion of eid al-adha housing bank takes part in jordan hashemite charity organization's ""eid clothing"" initiative housing bank for trade and finance, partnered with the jordan hashemite charity organization (jhco) wednesday 6 july 2022 in cooperation with visa the housing bank launches credit card campaign with a chance to attend fifa world cup qatar 2022™ the housing bank in collaboration with visa, launched a credit card campaign that offers clients an opportunity to win prizes"
